building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area,height,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,damage_grade
16464,7,219,968,3,10,56,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,1,0,0,0,1,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
7650,1,525,5033,2,20,35,4,d502,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
2898,21,128,1704,2,10,29,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
16573,2,61,191,1,5,49,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
9303,0,34,36,1,10,69,2,d502,467b,67f9,467b,441a,bfba,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
2892,7,544,6144,2,15,31,3,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
19908,9,30,1319,1,15,58,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,1,1,0,0,0,1,1,1,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
3170,18,821,8016,2,10,41,3,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,0,1,0,0,0,0,0,0,0,0,2
2059,18,831,7793,2,15,28,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
18994,12,24,714,3,40,37,6,d502,337f,7.00E+76,b1b4,f962,bfba,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
17332,10,526,2417,2,10,37,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
10440,1,32,62,2,25,32,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
9575,2,31,274,1,30,40,5,808e,337f,7.00E+76,b1b4,441a,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
5724,1,0,1,1,30,84,3,d502,337f,7.00E+76,b440,441a,3356,8e3f,0,0,0,0,1,0,0,0,0,0,0,c8e1,2,1,0,0,1,0,0,0,0,0,0,0,1
9065,3,310,1911,1,40,40,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,1,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
14614,1,15,1253,2,0,16,4,d502,858b,7.00E+76,bb5f,9eb0,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
17074,0,203,488,2,10,60,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6234,16,780,3523,3,30,42,6,d502,337f,7.00E+76,b440,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
15217,9,2,3197,4,90,46,12,d502,337f,e0e2,b440,f962,bfba,a779,1,0,0,0,1,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
19332,0,16,1456,1,10,28,1,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
8007,5,340,2401,2,20,37,5,808e,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
5566,11,10,203,5,100,28,14,d502,337f,7.00E+76,b440,f962,bcab,a779,1,1,0,0,1,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
7545,21,909,7816,3,55,55,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
16031,1,437,4997,2,20,41,5,808e,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
15586,1,42,226,1,5,18,2,2f15,858b,7.00E+76,467b,441a,bfba,a779,0,0,0,1,0,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
8432,19,373,2380,1,10,46,3,d502,337f,e0e2,b440,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
1517,0,148,1849,3,60,14,7,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
16038,11,96,308,2,30,28,5,808e,337f,7.00E+76,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
14451,5,312,2276,2,20,32,4,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
7430,14,19,193,2,15,21,4,d502,337f,e0e2,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
11628,3,159,2563,2,60,42,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,1,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
8868,1,0,1,1,10,207,3,d502,337f,7.00E+76,467b,441a,bfba,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
3702,2,35,173,1,10,109,2,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
16353,14,36,1254,2,15,52,3,d502,337f,7.00E+76,467b,f962,bfba,a779,1,1,0,1,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
5979,12,24,714,1,0,60,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,0,0,0,1,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1632,0,565,5621,2,25,28,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,1,1,0,0,0,0,0,0,0,0,0,2
17257,8,694,6498,2,5,32,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
9574,3,149,5878,1,15,17,2,d502,337f,7.00E+76,b1b4,441a,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
1205,2,400,2569,2,15,28,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
10646,4,392,3073,2,30,29,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
7015,5,679,5769,3,15,16,7,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
15774,5,420,2664,3,10,64,5,d502,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
809,8,378,2834,2,10,23,5,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
18200,8,90,2790,2,0,18,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,1,1,0,0,0,0,0,0,0,0,0,2
8938,5,179,2888,2,10,24,5,d502,337f,7.00E+76,b1b4,f962,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
16856,3,410,5158,1,50,29,1,808e,337f,7.00E+76,b1b4,441a,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
4795,6,57,102,1,0,39,3,d502,bb5f,e0e2,467b,441a,3356,8e3f,0,0,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
11022,27,343,6116,2,20,28,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
13730,6,1,1865,1,20,22,3,d502,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
3965,7,371,5195,3,15,63,5,2f15,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
11247,16,278,3429,2,30,37,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,1,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
5579,1,0,16,1,5,84,3,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
10565,2,332,1599,1,5,33,5,808e,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0,1,1,0,0,0,0,0,0,0,0,0,3
3070,7,346,2855,3,20,27,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
10559,18,884,7765,1,10,22,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
4231,4,316,4218,2,0,28,5,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6719,5,394,2850,3,15,38,7,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,3
9484,11,18,752,3,80,32,6,d502,337f,e0e2,b1b4,67f9,bcab,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
13140,6,196,804,2,10,77,5,d502,858b,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
16327,23,1006,8687,2,25,29,5,2f15,337f,7.00E+76,b1b4,f962,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
3150,7,219,968,2,10,21,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,1,0,0,0,1,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
13819,4,300,2655,3,50,40,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
2826,4,155,98,1,10,20,2,2f15,858b,7.00E+76,b1b4,441a,3356,a779,0,0,0,0,0,0,0,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
15701,4,170,1276,1,0,43,3,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
3852,3,603,5268,1,30,40,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
15465,3,284,877,1,0,35,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,ab03,1,0,0,0,0,0,0,0,0,0,0,0,3
2614,0,75,503,1,0,67,2,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,1
13174,10,375,1577,2,35,26,5,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
19532,8,435,3341,3,5,29,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
6963,4,210,768,2,5,28,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
9846,18,885,8660,1,15,18,3,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
5456,14,805,5128,2,10,36,4,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
7605,0,733,6785,2,20,59,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
9781,7,5,115,3,0,45,8,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6581,2,241,1036,2,25,19,3,d502,337f,e0e2,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6533,0,447,3772,2,10,37,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
7375,2,46,504,2,10,24,4,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
19931,3,262,1200,2,10,21,3,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
4916,0,707,7431,2,0,19,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1076,13,942,5381,2,15,33,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
17453,0,605,6787,3,55,56,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1136,3,72,364,4,15,63,12,d502,467b,67f9,467b,67f9,bcab,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
14105,4,150,4841,2,5,44,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,1,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
17383,3,159,85,2,30,17,5,d502,337f,7.00E+76,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
2715,3,315,2144,3,10,31,7,808e,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
5654,2,56,1286,2,0,21,3,d502,337f,7.00E+76,b1b4,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,3
7190,24,820,7101,2,15,43,5,d502,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6676,9,28,2465,4,100,37,10,d502,337f,e0e2,b1b4,f962,bcab,a779,1,1,0,0,1,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
16558,1,525,3688,2,25,28,4,d502,858b,7.00E+76,b1b4,f962,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
8216,1,646,6350,1,10,16,1,d502,858b,7.00E+76,b1b4,441a,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
13406,5,463,1373,3,30,83,6,d502,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
12916,0,530,4707,1,0,24,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
13759,8,469,4864,1,80,16,2,808e,6c3e,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
261,5,370,5334,3,5,24,6,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,3
12214,6,58,485,2,5,43,6,d502,858b,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1695,6,511,5786,2,10,29,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
8200,20,66,430,2,25,28,5,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
10094,12,3,97,4,40,45,7,d502,337f,7.00E+76,b1b4,f962,1787,a779,1,0,0,0,1,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
6507,7,232,2386,3,20,33,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
13177,5,88,515,3,20,32,7,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1713,0,75,105,3,30,42,5,d502,337f,7.00E+76,b1b4,f962,bfba,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
16784,1,206,1845,3,25,71,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,1,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
3250,12,24,1753,2,100,50,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
9731,1,0,218,3,10,112,8,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,0,1,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
5277,22,806,6112,3,20,42,7,d502,337f,67f9,b440,67f9,bfba,a779,0,1,0,1,0,0,0,0,1,0,0,c8e1,1,1,0,1,0,0,0,0,0,0,0,0,2
5627,9,2,162,6,100,18,11,d502,337f,7.00E+76,b440,9eb0,1787,1442,1,0,0,0,1,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
15569,10,538,3415,1,5,28,5,d502,337f,e0e2,b1b4,441a,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
4134,5,295,1222,2,55,42,6,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
13575,12,13,361,2,30,42,5,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
864,8,81,1256,3,20,36,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
15942,9,8,700,1,20,109,2,d502,6c3e,67f9,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
18208,6,58,232,2,15,86,5,d502,858b,e0e2,467b,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,cae1,1,0,0,0,0,0,0,0,0,0,0,0,2
6489,10,271,2099,2,5,80,5,d502,337f,7.00E+76,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
5530,6,692,5969,1,10,30,1,808e,337f,7.00E+76,b1b4,441a,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
2433,8,333,4088,3,45,19,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
8182,4,405,4890,2,5,20,3,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
19334,12,12,41,2,30,74,5,d502,337f,e0e2,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
4303,12,27,1563,3,45,29,6,d502,337f,e0e2,b440,f962,3356,a779,1,0,0,0,1,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
3362,3,321,2391,3,10,35,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
5165,10,421,2719,2,45,51,5,808e,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,3
18570,2,48,302,3,5,36,5,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
890,11,17,455,4,40,31,8,d502,337f,67f9,b1b4,f962,bfba,a779,0,0,0,0,1,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
13139,9,9,139,3,25,117,5,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
11009,5,129,800,2,15,57,3,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
8890,2,306,4364,2,5,18,4,d502,337f,7.00E+76,b440,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,2
7558,18,934,8466,1,10,16,2,d502,337f,7.00E+76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
8485,2,212,1534,2,15,26,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
4055,17,308,972,2,10,59,5,d502,467b,7.00E+76,b440,67f9,3356,a779,0,0,0,0,0,1,0,0,0,1,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
13613,7,381,931,3,5,44,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2,0,0,0,0,0,0,0,0,0,0,0,3
5079,0,51,202,3,15,48,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,1,1,0,0,0,0,0,0,0,0,0,2
11980,14,837,5165,2,15,39,4,808e,337f,7.00E+76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1112,1,15,1207,1,0,24,3,d502,858b,7.00E+76,467b,441a,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,1
631,1,0,0,2,25,60,5,d502,6c3e,7.00E+76,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,0,0,0,0,0,0,0,0,0,0,0,0,1
8404,20,973,8971,2,30,58,3,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
1838,11,96,7930,2,40,51,4,d502,337f,67f9,b1b4,f962,3356,a779,1,0,0,0,0,1,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
9801,5,285,2637,3,0,24,6,d502,337f,7.00E+76,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,ab03,1,0,0,0,0,0,0,0,0,0,0,0,2
5970,7,459,4160,3,20,51,6,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
5383,2,31,154,2,25,22,5,d502,337f,7.00E+76,467b,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,2
19998,7,459,4160,3,5,26,6,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
19489,0,368,3685,2,50,23,4,d502,337f,7.00E+76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1,0,0,0,0,0,0,0,0,0,0,0,3
